,Group number,L2 Group,L1 Group,Country,Longitude,Latitude,Reef area,Cell number
4440,74,Mananara Avaratra,E Madagascar,Madagascar,49.79999923706055,-16.1502685546875,91,18990
4441,74,Mananara Avaratra,E Madagascar,Madagascar,49.81999969482422,-16.1502685546875,3830,18991
4442,74,Mananara Avaratra,E Madagascar,Madagascar,49.720001220703125,-16.131057739257812,3648,18992
4443,73,Nosy Boraha,E Madagascar,Madagascar,49.599998474121094,-17.184823989868164,4104,18688
4444,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.16571807861328,6019,18689
4445,73,Nosy Boraha,E Madagascar,Madagascar,49.779998779296875,-17.146608352661133,12221,18690
4446,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.146608352661133,996204,18691
4447,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.146608352661133,276343,18692
4448,73,Nosy Boraha,E Madagascar,Madagascar,49.779998779296875,-17.12749671936035,88922,18693
4449,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.12749671936035,2403185,18694
4450,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.12749671936035,371558,18695
4451,73,Nosy Boraha,E Madagascar,Madagascar,49.779998779296875,-17.10838508605957,21158,18696
4452,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.10838508605957,1789926,18697
4453,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.10838508605957,1165189,18698
4454,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-17.10838508605957,168346,18699
4455,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-17.10838508605957,428651,18700
4456,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.089269638061523,988103,18701
4457,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-17.089269638061523,1630077,18702
4458,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-17.089269638061523,1731205,18703
4459,73,Nosy Boraha,E Madagascar,Madagascar,49.880001068115234,-17.089269638061523,609506,18704
4460,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.070152282714844,335732,18705
4461,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-17.070152282714844,2322653,18706
4462,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-17.070152282714844,1675009,18707
4463,73,Nosy Boraha,E Madagascar,Madagascar,49.880001068115234,-17.070152282714844,165258,18708
4464,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.05103302001953,167386,18709
4465,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.05103302001953,787491,18710
4466,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-17.05103302001953,2772667,18711
4467,73,Nosy Boraha,E Madagascar,Madagascar,49.880001068115234,-17.05103302001953,416157,18712
4468,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-17.05103302001953,3283,18713
4469,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.03191375732422,726775,18714
4470,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-17.03191375732422,2271722,18715
4471,73,Nosy Boraha,E Madagascar,Madagascar,49.880001068115234,-17.03191375732422,1660135,18716
4472,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.01279067993164,166808,18717
4473,73,Nosy Boraha,E Madagascar,Madagascar,49.880001068115234,-17.01279067993164,2023584,18718
4474,73,Nosy Boraha,E Madagascar,Madagascar,49.900001525878906,-17.01279067993164,408108,18719
4475,73,Nosy Boraha,E Madagascar,Madagascar,50.040000915527344,-17.01279067993164,364,18720
4476,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-16.99366569519043,129562,18721
4477,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-16.99366569519043,1150792,18722
4478,73,Nosy Boraha,E Madagascar,Madagascar,49.900001525878906,-16.99366569519043,914282,18723
4479,73,Nosy Boraha,E Madagascar,Madagascar,49.91999816894531,-16.99366569519043,31829,18724
4480,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-16.974538803100586,443607,18725
4481,73,Nosy Boraha,E Madagascar,Madagascar,49.900001525878906,-16.974538803100586,1849289,18726
4482,73,Nosy Boraha,E Madagascar,Madagascar,49.91999816894531,-16.974538803100586,1064241,18727
4483,73,Nosy Boraha,E Madagascar,Madagascar,50.040000915527344,-16.974538803100586,73235,18728
4484,73,Nosy Boraha,E Madagascar,Madagascar,50.060001373291016,-16.974538803100586,114915,18729
4485,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-16.95541000366211,440567,18730
4486,73,Nosy Boraha,E Madagascar,Madagascar,49.91999816894531,-16.95541000366211,2488231,18731
4487,73,Nosy Boraha,E Madagascar,Madagascar,49.939998626708984,-16.95541000366211,98270,18732
4488,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-16.936279296875,237885,18733
4489,73,Nosy Boraha,E Madagascar,Madagascar,49.939998626708984,-16.936279296875,498785,18734
4490,73,Nosy Boraha,E Madagascar,Madagascar,49.959999084472656,-16.936279296875,107983,18735
4491,73,Nosy Boraha,E Madagascar,Madagascar,49.97999954223633,-16.936279296875,4468,18736
4492,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-16.917146682739258,73782,18737
4493,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-16.917146682739258,73782,18738
4494,73,Nosy Boraha,E Madagascar,Madagascar,49.939998626708984,-16.917146682739258,1499983,18739
4495,73,Nosy Boraha,E Madagascar,Madagascar,49.959999084472656,-16.917146682739258,671409,18740
4496,73,Nosy Boraha,E Madagascar,Madagascar,49.97999954223633,-16.917146682739258,251992,18741
4497,73,Nosy Boraha,E Madagascar,Madagascar,49.959999084472656,-16.898012161254883,469700,18742
4498,73,Nosy Boraha,E Madagascar,Madagascar,49.959999084472656,-16.878875732421875,1023390,18743
4499,73,Nosy Boraha,E Madagascar,Madagascar,49.97999954223633,-16.878875732421875,35204,18744
4500,73,Nosy Boraha,E Madagascar,Madagascar,50.060001373291016,-16.878875732421875,39855,18745
4501,73,Nosy Boraha,E Madagascar,Madagascar,50.08000183105469,-16.878875732421875,26175,18746
4502,73,Nosy Boraha,E Madagascar,Madagascar,49.959999084472656,-16.859737396240234,25111,18747
4503,73,Nosy Boraha,E Madagascar,Madagascar,50.0,-16.764015197753906,77668,18748
4504,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-16.764015197753906,77668,18749
4505,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-16.74486541748047,382375,18750
4506,73,Nosy Boraha,E Madagascar,Madagascar,49.97999954223633,-16.7257137298584,619502,18751
4507,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-16.7257137298584,1164893,18752
4508,73,Nosy Boraha,E Madagascar,Madagascar,49.97999954223633,-16.706560134887695,371011,18753
4509,73,Nosy Boraha,E Madagascar,Madagascar,50.0,-16.706560134887695,830945,18754
4510,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-16.706560134887695,986811,18755
4511,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-16.68740463256836,1915,18756
4512,71,Toamasina,E Madagascar,Madagascar,49.400001525878906,-18.308591842651367,621545,18176
4513,71,Toamasina,E Madagascar,Madagascar,49.41999816894531,-18.308591842651367,179486,18177
4514,71,Toamasina,E Madagascar,Madagascar,49.400001525878906,-18.28960418701172,567097,18178
4515,71,Toamasina,E Madagascar,Madagascar,49.41999816894531,-18.28960418701172,218156,18179
4516,71,Toamasina,E Madagascar,Madagascar,49.41999816894531,-18.156633377075195,178574,18180
4517,71,Toamasina,E Madagascar,Madagascar,49.439998626708984,-18.156633377075195,182587,18181
4518,71,Toamasina,E Madagascar,Madagascar,49.41999816894531,-18.13762855529785,252083,18182
4519,71,Toamasina,E Madagascar,Madagascar,49.439998626708984,-18.13762855529785,706272,18183
4520,71,Toamasina,E Madagascar,Madagascar,49.439998626708984,-18.118621826171875,225452,18184
4521,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-18.06159019470215,336081,18185
4522,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-18.04257583618164,485197,18186
4523,71,Toamasina,E Madagascar,Madagascar,49.47999954223633,-18.04257583618164,5563,18187
4524,71,Toamasina,E Madagascar,Madagascar,49.47999954223633,-18.0235595703125,3100,18188
4525,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.947473526000977,182,18189
4526,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.92844581604004,182,18190
4527,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.92844581604004,43047,18191
4528,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.9094181060791,182,18192
4529,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.9094181060791,30005,18193
4530,71,Toamasina,E Madagascar,Madagascar,49.540000915527344,-17.9094181060791,45054,18194
4531,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.8903865814209,12768,18195
4532,71,Toamasina,E Madagascar,Madagascar,49.540000915527344,-17.8903865814209,89013,18196
4533,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.871353149414062,6566,18197
4534,71,Toamasina,E Madagascar,Madagascar,49.540000915527344,-17.871353149414062,5472,18198
4535,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.719017028808594,50982,18199
4536,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.699966430664062,12677,18200
4537,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.680912017822266,141090,18201
4538,71,Toamasina,E Madagascar,Madagascar,49.540000915527344,-17.680912017822266,18149,18202
4539,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.66185760498047,394359,18203
4540,71,Toamasina,E Madagascar,Madagascar,49.540000915527344,-17.66185760498047,62564,18204
4541,71,Toamasina,E Madagascar,Madagascar,49.47999954223633,-17.528413772583008,149754,18205
4542,71,Toamasina,E Madagascar,Madagascar,49.47999954223633,-17.49026870727539,130419,18206
4543,71,Toamasina,E Madagascar,Madagascar,49.599998474121094,-17.49026870727539,59646,18207
4544,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.471193313598633,185232,18208
4545,71,Toamasina,E Madagascar,Madagascar,49.47999954223633,-17.471193313598633,172099,18209
4546,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.452116012573242,21888,18210
4547,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.413955688476562,142458,18211
4548,71,Toamasina,E Madagascar,Madagascar,49.619998931884766,-17.413955688476562,22071,18212
4549,71,Toamasina,E Madagascar,Madagascar,49.619998931884766,-17.394872665405273,14501,18213
4550,71,Toamasina,E Madagascar,Madagascar,49.63999938964844,-17.394872665405273,32832,18214
4551,71,Toamasina,E Madagascar,Madagascar,49.439998626708984,-17.37578773498535,5928,18215
4552,69,Brickaville,E Madagascar,Madagascar,48.91999816894531,-19.538230895996094,92844,17664
4553,69,Brickaville,E Madagascar,Madagascar,48.91999816894531,-19.51938247680664,13041,17665
4554,69,Brickaville,E Madagascar,Madagascar,48.939998626708984,-19.51938247680664,88831,17666
4555,69,Brickaville,E Madagascar,Madagascar,48.91999816894531,-19.500532150268555,25672,17667
4556,69,Brickaville,E Madagascar,Madagascar,48.939998626708984,-19.500532150268555,58140,17668
4557,69,Brickaville,E Madagascar,Madagascar,48.939998626708984,-19.481679916381836,63795,17669
4558,69,Brickaville,E Madagascar,Madagascar,48.939998626708984,-19.46282386779785,32695,17670
4559,65,Manakara,E Madagascar,Madagascar,48.02000045776367,-22.154481887817383,182,16640
4560,65,Manakara,E Madagascar,Madagascar,48.040000915527344,-22.154481887817383,182,16641
4561,65,Manakara,E Madagascar,Madagascar,48.040000915527344,-22.135957717895508,6475,16642
4562,44,Europa Island,Scattered Islands,France,40.34000015258789,-22.395063400268555,89104,11264
4563,44,Europa Island,Scattered Islands,France,40.36000061035156,-22.395063400268555,206117,11265
4564,44,Europa Island,Scattered Islands,France,40.380001068115234,-22.395063400268555,188880,11266
4565,44,Europa Island,Scattered Islands,France,40.31999969482422,-22.376571655273438,449234,11267
4566,44,Europa Island,Scattered Islands,France,40.34000015258789,-22.376571655273438,355934,11268
4567,44,Europa Island,Scattered Islands,France,40.36000061035156,-22.376571655273438,125466,11269
4568,44,Europa Island,Scattered Islands,France,40.380001068115234,-22.376571655273438,79300,11270
4569,44,Europa Island,Scattered Islands,France,40.400001525878906,-22.376571655273438,522817,11271
4570,44,Europa Island,Scattered Islands,France,40.31999969482422,-22.358078002929688,714725,11272
4571,44,Europa Island,Scattered Islands,France,40.400001525878906,-22.358078002929688,1227296,11273
4572,44,Europa Island,Scattered Islands,France,40.31999969482422,-22.339582443237305,530405,11274
4573,44,Europa Island,Scattered Islands,France,40.400001525878906,-22.339582443237305,982909,11275
4574,44,Europa Island,Scattered Islands,France,40.31999969482422,-22.321083068847656,360751,11276
4575,44,Europa Island,Scattered Islands,France,40.400001525878906,-22.321083068847656,469439,11277
4576,44,Europa Island,Scattered Islands,France,40.31999969482422,-22.302581787109375,54037,11278
4577,44,Europa Island,Scattered Islands,France,40.34000015258789,-22.302581787109375,126482,11279
4578,44,Europa Island,Scattered Islands,France,40.36000061035156,-22.302581787109375,158621,11280
4579,44,Europa Island,Scattered Islands,France,40.380001068115234,-22.302581787109375,158621,11281
4580,44,Europa Island,Scattered Islands,France,40.400001525878906,-22.302581787109375,86176,11282
4581,45,Bassas da India,Scattered Islands,France,39.63999938964844,-21.52332878112793,309541,11520
4582,45,Bassas da India,Scattered Islands,France,39.65999984741211,-21.52332878112793,606952,11521
4583,45,Bassas da India,Scattered Islands,France,39.68000030517578,-21.52332878112793,980700,11522
4584,45,Bassas da India,Scattered Islands,France,39.70000076293945,-21.52332878112793,787168,11523
4585,45,Bassas da India,Scattered Islands,France,39.720001220703125,-21.52332878112793,519215,11524
4586,45,Bassas da India,Scattered Islands,France,39.619998931884766,-21.504722595214844,88922,11525
4587,45,Bassas da India,Scattered Islands,France,39.63999938964844,-21.504722595214844,1284496,11526
4588,45,Bassas da India,Scattered Islands,France,39.65999984741211,-21.504722595214844,741111,11527
4589,45,Bassas da India,Scattered Islands,France,39.68000030517578,-21.504722595214844,455465,11528
4590,45,Bassas da India,Scattered Islands,France,39.70000076293945,-21.504722595214844,1017363,11529
4591,45,Bassas da India,Scattered Islands,France,39.720001220703125,-21.504722595214844,1639000,11530
4592,45,Bassas da India,Scattered Islands,France,39.7400016784668,-21.504722595214844,630118,11531
4593,45,Bassas da India,Scattered Islands,France,39.619998931884766,-21.486114501953125,390437,11532
4594,45,Bassas da India,Scattered Islands,France,39.63999938964844,-21.486114501953125,1334657,11533
4595,45,Bassas da India,Scattered Islands,France,39.65999984741211,-21.486114501953125,251080,11534
4596,45,Bassas da India,Scattered Islands,France,39.68000030517578,-21.486114501953125,157780,11535
4597,45,Bassas da India,Scattered Islands,France,39.70000076293945,-21.486114501953125,170275,11536
4598,45,Bassas da India,Scattered Islands,France,39.720001220703125,-21.486114501953125,876638,11537
4599,45,Bassas da India,Scattered Islands,France,39.7400016784668,-21.486114501953125,1518886,11538
4600,45,Bassas da India,Scattered Islands,France,39.619998931884766,-21.467504501342773,489848,11539
4601,45,Bassas da India,Scattered Islands,France,39.63999938964844,-21.467504501342773,2079964,11540
4602,45,Bassas da India,Scattered Islands,France,39.65999984741211,-21.467504501342773,1157633,11541
4603,45,Bassas da India,Scattered Islands,France,39.68000030517578,-21.467504501342773,432482,11542
4604,45,Bassas da India,Scattered Islands,France,39.70000076293945,-21.467504501342773,687575,11543
4605,45,Bassas da India,Scattered Islands,France,39.720001220703125,-21.467504501342773,1245461,11544
4606,45,Bassas da India,Scattered Islands,France,39.7400016784668,-21.467504501342773,708825,11545
4607,45,Bassas da India,Scattered Islands,France,39.619998931884766,-21.44889259338379,21888,11546
4608,45,Bassas da India,Scattered Islands,France,39.63999938964844,-21.44889259338379,1747439,11547
4609,45,Bassas da India,Scattered Islands,France,39.65999984741211,-21.44889259338379,1361926,11548
4610,45,Bassas da India,Scattered Islands,France,39.68000030517578,-21.44889259338379,1522534,11549
4611,45,Bassas da India,Scattered Islands,France,39.70000076293945,-21.44889259338379,1813105,11550
4612,45,Bassas da India,Scattered Islands,France,39.720001220703125,-21.44889259338379,59464,11551
4613,45,Bassas da India,Scattered Islands,France,39.65999984741211,-21.43027687072754,72141,11552
4614,45,Bassas da India,Scattered Islands,France,39.68000030517578,-21.43027687072754,414150,11553
4615,45,Bassas da India,Scattered Islands,France,39.70000076293945,-21.43027687072754,400105,11554
4616,47,Juan de Nova Island,Scattered Islands,France,42.720001220703125,-17.089269638061523,419075,12032
4617,47,Juan de Nova Island,Scattered Islands,France,42.7400016784668,-17.089269638061523,797839,12033
4618,47,Juan de Nova Island,Scattered Islands,France,42.7599983215332,-17.089269638061523,223719,12034
4619,47,Juan de Nova Island,Scattered Islands,France,42.68000030517578,-17.070152282714844,102876,12035
4620,47,Juan de Nova Island,Scattered Islands,France,42.70000076293945,-17.070152282714844,1283766,12036
4621,47,Juan de Nova Island,Scattered Islands,France,42.720001220703125,-17.070152282714844,1351621,12037
4622,47,Juan de Nova Island,Scattered Islands,France,42.7400016784668,-17.070152282714844,927529,12038
4623,47,Juan de Nova Island,Scattered Islands,France,42.7599983215332,-17.070152282714844,1043265,12039
4624,47,Juan de Nova Island,Scattered Islands,France,42.779998779296875,-17.070152282714844,1102729,12040
4625,47,Juan de Nova Island,Scattered Islands,France,42.65999984741211,-17.05103302001953,325410,12041
4626,47,Juan de Nova Island,Scattered Islands,France,42.68000030517578,-17.05103302001953,3198471,12042
4627,47,Juan de Nova Island,Scattered Islands,France,42.70000076293945,-17.05103302001953,2341441,12043
4628,47,Juan de Nova Island,Scattered Islands,France,42.720001220703125,-17.05103302001953,1680406,12044
4629,47,Juan de Nova Island,Scattered Islands,France,42.7400016784668,-17.05103302001953,2885555,12045
4630,47,Juan de Nova Island,Scattered Islands,France,42.7599983215332,-17.05103302001953,4369602,12046
4631,47,Juan de Nova Island,Scattered Islands,France,42.779998779296875,-17.05103302001953,2253157,12047
4632,47,Juan de Nova Island,Scattered Islands,France,42.65999984741211,-17.03191375732422,312459,12048
4633,47,Juan de Nova Island,Scattered Islands,France,42.68000030517578,-17.03191375732422,4483697,12049
4634,47,Juan de Nova Island,Scattered Islands,France,42.70000076293945,-17.03191375732422,3282833,12050
4635,47,Juan de Nova Island,Scattered Islands,France,42.720001220703125,-17.03191375732422,3796395,12051
4636,47,Juan de Nova Island,Scattered Islands,France,42.7400016784668,-17.03191375732422,2210474,12052
4637,47,Juan de Nova Island,Scattered Islands,France,42.7599983215332,-17.03191375732422,760081,12053
4638,47,Juan de Nova Island,Scattered Islands,France,42.68000030517578,-17.01279067993164,408495,12054
4639,47,Juan de Nova Island,Scattered Islands,France,42.70000076293945,-17.01279067993164,978511,12055
4640,47,Juan de Nova Island,Scattered Islands,France,42.720001220703125,-17.01279067993164,79163,12056
4641,49,Mayotte S,Mayotte,France,45.08000183105469,-13.073677062988281,508271,12544
4642,49,Mayotte S,Mayotte,France,45.099998474121094,-13.073677062988281,2285625,12545
4643,49,Mayotte S,Mayotte,France,45.119998931884766,-13.073677062988281,2833114,12546
4644,49,Mayotte S,Mayotte,France,45.13999938964844,-13.073677062988281,2865582,12547
4645,49,Mayotte S,Mayotte,France,45.15999984741211,-13.073677062988281,1343139,12548
4646,49,Mayotte S,Mayotte,France,45.18000030517578,-13.073677062988281,123396,12549
4647,49,Mayotte S,Mayotte,France,45.040000915527344,-13.054195404052734,172372,12550
4648,49,Mayotte S,Mayotte,France,45.060001373291016,-13.054195404052734,1217553,12551
4649,49,Mayotte S,Mayotte,France,45.08000183105469,-13.054195404052734,2114712,12552
4650,49,Mayotte S,Mayotte,France,45.099998474121094,-13.054195404052734,570836,12553
4651,49,Mayotte S,Mayotte,France,45.119998931884766,-13.054195404052734,415062,12554
4652,49,Mayotte S,Mayotte,France,45.13999938964844,-13.054195404052734,746492,12555
4653,49,Mayotte S,Mayotte,France,45.15999984741211,-13.054195404052734,2075860,12556
4654,49,Mayotte S,Mayotte,France,45.18000030517578,-13.054195404052734,4064165,12557
4655,49,Mayotte S,Mayotte,France,45.20000076293945,-13.054195404052734,1929206,12558
4656,49,Mayotte S,Mayotte,France,45.220001220703125,-13.054195404052734,28911,12559
4657,49,Mayotte S,Mayotte,France,45.02000045776367,-13.034712791442871,1060046,12560
4658,49,Mayotte S,Mayotte,France,45.040000915527344,-13.034712791442871,3523152,12561
4659,49,Mayotte S,Mayotte,France,45.060001373291016,-13.034712791442871,307352,12562
4660,49,Mayotte S,Mayotte,France,45.15999984741211,-13.034712791442871,610327,12563
4661,49,Mayotte S,Mayotte,France,45.18000030517578,-13.034712791442871,212501,12564
4662,49,Mayotte S,Mayotte,France,45.20000076293945,-13.034712791442871,3326246,12565
4663,49,Mayotte S,Mayotte,France,45.220001220703125,-13.034712791442871,3314481,12566
4664,49,Mayotte S,Mayotte,France,45.2400016784668,-13.034712791442871,349396,12567
4665,49,Mayotte S,Mayotte,France,45.0,-13.015228271484375,1172316,12568
4666,49,Mayotte S,Mayotte,France,45.02000045776367,-13.015228271484375,3269609,12569
4667,49,Mayotte S,Mayotte,France,45.040000915527344,-13.015228271484375,797292,12570
4668,49,Mayotte S,Mayotte,France,45.060001373291016,-13.015228271484375,367728,12571
4669,49,Mayotte S,Mayotte,France,45.119998931884766,-13.015228271484375,221257,12572
4670,49,Mayotte S,Mayotte,France,45.13999938964844,-13.015228271484375,128230,12573
4671,49,Mayotte S,Mayotte,France,45.20000076293945,-13.015228271484375,60193,12574
4672,49,Mayotte S,Mayotte,France,45.220001220703125,-13.015228271484375,2191413,12575
4673,49,Mayotte S,Mayotte,France,45.2400016784668,-13.015228271484375,2243307,12576
4674,49,Mayotte S,Mayotte,France,44.97999954223633,-12.995741844177246,804862,12577
4675,49,Mayotte S,Mayotte,France,45.0,-12.995741844177246,2649250,12578
4676,49,Mayotte S,Mayotte,France,45.02000045776367,-12.995741844177246,286193,12579
4677,49,Mayotte S,Mayotte,France,45.060001373291016,-12.995741844177246,713294,12580
4678,49,Mayotte S,Mayotte,France,45.08000183105469,-12.995741844177246,11673,12581
4679,49,Mayotte S,Mayotte,France,45.099998474121094,-12.995741844177246,1822749,12582
4680,49,Mayotte S,Mayotte,France,45.119998931884766,-12.995741844177246,1295781,12583
4681,49,Mayotte S,Mayotte,France,45.13999938964844,-12.995741844177246,1040413,12584
4682,49,Mayotte S,Mayotte,France,45.15999984741211,-12.995741844177246,652400,12585
4683,49,Mayotte S,Mayotte,France,45.18000030517578,-12.995741844177246,548429,12586
4684,49,Mayotte S,Mayotte,France,45.20000076293945,-12.995741844177246,190551,12587
4685,49,Mayotte S,Mayotte,France,45.220001220703125,-12.995741844177246,2130764,12588
4686,49,Mayotte S,Mayotte,France,45.2400016784668,-12.995741844177246,836509,12589
4687,49,Mayotte S,Mayotte,France,44.97999954223633,-12.976253509521484,2370261,12590
4688,49,Mayotte S,Mayotte,France,45.0,-12.976253509521484,259379,12591
4689,49,Mayotte S,Mayotte,France,45.060001373291016,-12.976253509521484,258832,12592
4690,49,Mayotte S,Mayotte,France,45.08000183105469,-12.976253509521484,1139118,12593
4691,49,Mayotte S,Mayotte,France,45.099998474121094,-12.976253509521484,793072,12594
4692,49,Mayotte S,Mayotte,France,45.20000076293945,-12.976253509521484,607073,12595
4693,49,Mayotte S,Mayotte,France,45.220001220703125,-12.976253509521484,2618970,12596
4694,49,Mayotte S,Mayotte,France,45.2400016784668,-12.976253509521484,40311,12597
4695,49,Mayotte S,Mayotte,France,44.959999084472656,-12.956764221191406,37940,12598
4696,49,Mayotte S,Mayotte,France,44.97999954223633,-12.956764221191406,2459093,12599
4697,49,Mayotte S,Mayotte,France,45.060001373291016,-12.956764221191406,851740,12600
4698,49,Mayotte S,Mayotte,France,45.08000183105469,-12.956764221191406,795056,12601
4699,49,Mayotte S,Mayotte,France,45.18000030517578,-12.956764221191406,843195,12602
4700,49,Mayotte S,Mayotte,France,45.20000076293945,-12.956764221191406,31312,12603
4701,49,Mayotte S,Mayotte,France,45.220001220703125,-12.956764221191406,2509345,12604
4702,49,Mayotte S,Mayotte,France,45.2400016784668,-12.956764221191406,91,12605
4703,49,Mayotte S,Mayotte,France,44.959999084472656,-12.937273979187012,734362,12606
4704,49,Mayotte S,Mayotte,France,44.97999954223633,-12.937273979187012,1661253,12607
4705,49,Mayotte S,Mayotte,France,45.060001373291016,-12.937273979187012,1469780,12608
4706,49,Mayotte S,Mayotte,France,45.08000183105469,-12.937273979187012,875275,12609
4707,49,Mayotte S,Mayotte,France,45.18000030517578,-12.937273979187012,664713,12610
4708,49,Mayotte S,Mayotte,France,45.20000076293945,-12.937273979187012,674289,12611
4709,49,Mayotte S,Mayotte,France,45.220001220703125,-12.937273979187012,2708987,12612
4710,49,Mayotte S,Mayotte,France,45.2400016784668,-12.937273979187012,414424,12613
4711,49,Mayotte S,Mayotte,France,44.959999084472656,-12.917781829833984,682103,12614
4712,49,Mayotte S,Mayotte,France,44.97999954223633,-12.917781829833984,1414459,12615
4713,49,Mayotte S,Mayotte,France,45.0,-12.917781829833984,468051,12616
4714,49,Mayotte S,Mayotte,France,45.060001373291016,-12.917781829833984,717815,12617
4715,49,Mayotte S,Mayotte,France,45.099998474121094,-12.917781829833984,434586,12618
4716,49,Mayotte S,Mayotte,France,45.119998931884766,-12.917781829833984,698670,12619
4717,49,Mayotte S,Mayotte,France,45.20000076293945,-12.917781829833984,1392599,12620
4718,49,Mayotte S,Mayotte,France,45.220001220703125,-12.917781829833984,510277,12621
4719,49,Mayotte S,Mayotte,France,44.939998626708984,-12.898287773132324,21797,12622
4720,49,Mayotte S,Mayotte,France,44.959999084472656,-12.898287773132324,1687884,12623
4721,49,Mayotte S,Mayotte,France,44.97999954223633,-12.898287773132324,182131,12624
4722,49,Mayotte S,Mayotte,France,45.040000915527344,-12.898287773132324,805409,12625
4723,49,Mayotte S,Mayotte,France,45.060001373291016,-12.898287773132324,434996,12626
4724,49,Mayotte S,Mayotte,France,45.08000183105469,-12.898287773132324,505860,12627
4725,49,Mayotte S,Mayotte,France,45.099998474121094,-12.898287773132324,544986,12628
4726,49,Mayotte S,Mayotte,France,45.119998931884766,-12.898287773132324,274625,12629
4727,49,Mayotte S,Mayotte,France,44.939998626708984,-12.878792762756348,522134,12630
4728,49,Mayotte S,Mayotte,France,44.959999084472656,-12.878792762756348,1019279,12631
4729,49,Mayotte S,Mayotte,France,44.97999954223633,-12.878792762756348,19334,12632
4730,49,Mayotte S,Mayotte,France,45.040000915527344,-12.878792762756348,405212,12633
4731,49,Mayotte S,Mayotte,France,45.060001373291016,-12.878792762756348,184502,12634
4732,49,Mayotte S,Mayotte,France,45.08000183105469,-12.878792762756348,349487,12635
4733,49,Mayotte S,Mayotte,France,45.099998474121094,-12.878792762756348,13862,12636
4734,49,Mayotte S,Mayotte,France,45.119998931884766,-12.878792762756348,615038,12637
4735,49,Mayotte S,Mayotte,France,44.939998626708984,-12.859295845031738,1349614,12638
4736,49,Mayotte S,Mayotte,France,44.959999084472656,-12.859295845031738,88466,12639
4737,49,Mayotte S,Mayotte,France,44.97999954223633,-12.859295845031738,6110,12640
4738,49,Mayotte S,Mayotte,France,45.040000915527344,-12.859295845031738,749866,12641
4739,49,Mayotte S,Mayotte,France,45.08000183105469,-12.859295845031738,608343,12642
4740,49,Mayotte S,Mayotte,France,45.099998474121094,-12.859295845031738,733107,12643
4741,49,Mayotte S,Mayotte,France,44.939998626708984,-12.839797019958496,1378069,12644
